Scaled Time (t_scaled),Time (s),Mass (Solar Masses),Temperature (K)
0.5851703406813626,4.828002849906666e+76,3.729007621121831,1.6575483842360604e-08
0.5871743486973947,4.844537106241963e+76,3.722993082261189,1.660226173033972e-08
0.5891783567134268,4.8610713625772596e+76,3.7169590472412293,1.6629213501241194e-08
0.5911823647294588,4.8776056189125564e+76,3.7109053572973174,1.665634114068629e-08
0.5931863727454909,4.894139875247854e+76,3.7048318515860528,1.6683646666847598e-08
0.595190380761523,4.9106741315831505e+76,3.698738367147651,1.671113213114623e-08
0.597194388777555,4.927208387918447e+76,3.6926247388674684,1.6738799618967424e-08
0.5991983967935871,4.943742644253744e+76,3.6864907994366205,1.6766651250395213e-08
0.6012024048096192,4.960276900589041e+76,3.6803363793116937,1.6794689180966755e-08
0.6032064128256512,4.9768111569243375e+76,3.6741613066735015,1.6822915602446937e-08
0.6052104208416833,4.993345413259634e+76,3.667965407384866,1.6851332743623926e-08
0.6072144288577154,5.009879669594931e+76,3.661748504947402,1.6879942871126347e-08
0.6092184368737474,5.0264139259302283e+76,3.6555104204572726,1.6908748290262718e-08
0.6112224448897795,5.042948182265525e+76,3.649250972559873,1.693775134588399e-08
0.6132264529058116,5.059482438600822e+76,3.642969977403439,1.6966954423269826e-08
0.6152304609218436,5.0760166949361186e+76,3.6366672485915115,1.6996359949039505e-08
0.6172344689378757,5.092550951271415e+76,3.630342597134267,1.7025970392088157e-08
0.6192384769539078,5.109085207606712e+76,3.6239958313986342,1.7055788264549313e-08
0.6212424849699398,5.125619463942009e+76,3.6176267570571983,1.7085816122784492e-08
0.6232464929859719,5.1421537202773055e+76,3.611235177035838,1.711605656840085e-08
0.625250501002004,5.158687976612602e+76,3.6048208914600544,1.714651224929781e-08
0.627254509018036,5.1752222329478997e+76,3.598383697599968,1.7177185860743603e-08
0.6292585170340681,5.1917564892831964e+76,3.591923389813922,1.7208080146482887e-08
0.6312625250501002,5.208290745618493e+76,3.585439759490675,1.7239197899876255e-08
0.6332665330661322,5.22482500195379e+76,3.578932594990104,1.7270541965073072e-08
0.6352705410821643,5.2413592582890866e+76,3.572401681582419,1.7302115238218473e-08
0.6372745490981964,5.2578935146243834e+76,3.565846801385789,1.7333920668695946e-08
0.6392785571142284,5.27442777095968e+76,3.559267733302378,1.7365961260406643e-08
0.6412825651302605,5.290962027294977e+76,3.5526642529527077,1.739824007308671e-08
0.6432865731462926,5.307496283630274e+76,3.5460361326083087,1.7430760223664064e-08
0.6452905811623246,5.324030539965571e+76,3.539383141122607,1.746352488765593e-08
0.6472945891783567,5.340564796300868e+76,3.5327050438599756,1.7496537300608673e-08
0.6492985971943888,5.3570990526361645e+76,3.5260016026229115,1.752980075958143e-08
0.6513026052104208,5.373633308971461e+76,3.519272575577261,1.756331862467511e-08
0.6533066132264529,5.390167565306758e+76,3.512517717175434,1.759709432060847e-08
0.655310621242485,5.406701821642055e+76,3.5057367780775506,1.7631131338342926e-08
0.657314629258517,5.4232360779773514e+76,3.498929505070435,1.7665433236757993e-08
0.6593186372745491,5.439770334312649e+76,3.492095640984402,1.7700003644379147e-08
0.6613226452905812,5.4563045906479456e+76,3.4852349246077483,1.773484626116014e-08
0.6633266533066132,5.472838846983242e+76,3.478347090598885,1.776996486032171e-08
0.6653306613226453,5.489373103318539e+76,3.4714318693960164,1.7805363290249047e-08
0.6673346693386772,5.505907359653835e+76,3.4644889871242963,1.7841045476449907e-08
0.6693386773547093,5.522441615989132e+76,3.457518165500363,1.787701542357608e-08
0.6713426853707414,5.5389758723244286e+76,3.4505191217341764,1.7913277217510297e-08
0.6733466933867734,5.5555101286597254e+76,3.4434915684280503,1.794983502752141e-08
0.6753507014028055,5.572044384995022e+76,3.436435213472788,1.798669310849032e-08
0.6773547094188376,5.588578641330319e+76,3.429349759940823,1.8023855803209484e-08
0.6793587174348696,5.6051128976656156e+76,3.4222349059762522,1.8061327544758954e-08
0.6813627254509017,5.6216471540009123e+76,3.41509034468166,1.80991128589619e-08
